configurationID,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,open_gop,weightp,scenecut,rc_lookahead,mbtree,qpmax,aq-mode,size,usertime,systemtime,elapsedtime,cpu,frames,fps,kbs,ssim,ssimdb
174,1,3,1:0:0,0x3:0x113,umh,6,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,50,0,69,1,8572381,53.77, 1.81, 0:04.41, 1258, 600 , 158.58 , 3425.53
175,1,2,1:0:0,0x113:0x113,umh,1,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,50,1,69,1,6399360,23.99, 2.15, 0:03.08, 848, 600 , 248.44 , 2557.19
176,1,2,1:0:0,0x3:0x113,umh,9,0,24,2,1,1,-2,16,2,2,spatial,1,0,2,40,50,1,69,1,6098007,158.82, 12.96, 0:22.09, 777, 600 , 27.98 , 2436.77
177,1,2,1:0:0,0x3:0x113,umh,1,0,24,2,1,0,-2,16,2,2,auto,1,0,2,40,20,1,69,1,6778518,61.92, 6.95, 0:11.63, 592, 600 , 54.34 , 2708.70
178,1,8,1:0:0,0x3:0x113,umh,10,0,24,2,1,0,-2,16,2,2,auto,1,0,2,40,20,1,69,1,5701197,226.55, 7.83, 0:22.96, 1020, 600 , 26.79 , 2278.20
179,1,8,1:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,0,60,1,69,0,6108660,97.85, 2.00, 0:09.77, 1021, 600 , 65.70 , 2441.02
180,1,8,1:0:0,0x3:0x113,hex,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,60,1,69,1,6037133,101.07, 1.96, 0:10.38, 992, 600 , 61.62 , 2412.44
18,0,1,0:0:0,0:0,dia,0,0,16,0,0,1,0,3,2,1,None,1,0,0,0,None,0,69,0,11307414,12.58, 1.29, 0:02.12, 654, 600 , 396.62 , 4518.45
181,1,8,0:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,10,1,69,1,5350506,108.61, 1.73, 0:08.28, 1331, 600 , 78.56 , 2138.06
182,1,8,0:0:0,0x3:0x113,umh,9,1,16,2,1,1,-2,3,2,2,spatial,1,0,2,40,40,1,69,1,6024683,109.47, 1.96, 0:09.75, 1143, 600 , 65.89 , 2407.47
